model,search_type,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,best_params,param_model__n_estimators,param_model__min_samples_leaf,param_model__max_depth,param_model__learning_rate
random_forest,randomized,0.5367726802825927,0.08284503064131467,0.3814436912536621,0.020716874973883005,,balanced,"{'model__n_estimators': 200, 'model__min_samples_leaf': 1, 'model__max_depth': 5, 'model__class_weight': 'balanced'}",0.7690355329949239,0.7918781725888325,0.7690355329949239,0.7913486005089059,0.811704834605598,0.7866005347386368,0.016110133668968737,14,0.4318181818181818,0.4878048780487805,0.43820224719101125,0.48484848484848486,0.5362318840579711,0.4757811351928859,0.03801577134105003,13,0.4810126582278481,0.5,0.4875,0.6075949367088608,0.46835443037974683,0.508892405063291,0.050397435034926774,1,0.4550898203592814,0.49382716049382713,0.46153846153846156,0.5393258426966292,0.5,0.4899562570176399,0.03025378046486245,1,0.6913803496081977,0.7431926751592357,0.698407643312102,0.7326453277432877,0.7015641377086189,0.7134380267062885,0.020531450516479532,16,0.39062775911385395,0.5150219771397371,0.45709397983066336,0.45628558327272656,0.42572037648204564,0.44894993516780535,0.041052991470376006,10,0.6611412497488447,0.6831210191082803,0.6641321656050956,0.7225872772716279,0.6832218011771346,0.6828407025821966,0.021912962474876906,1,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_depth': None, 'model__class_weight': 'balanced_subsample'}",200.0,1.0,5,
random_forest,randomized,1.461531162261963,0.041958785918678375,0.23316636085510253,0.013819655754868689,,balanced_subsample,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_depth': 10, 'model__class_weight': 'balanced_subsample'}",0.7842639593908629,0.799492385786802,0.7817258883248731,0.7684478371501272,0.8091603053435115,0.7886180751992352,0.01423750622403243,13,0.45454545454545453,0.5076923076923077,0.45588235294117646,0.4090909090909091,0.55,0.4754422048539696,0.04862240302548769,14,0.379746835443038,0.4125,0.3875,0.34177215189873417,0.27848101265822783,0.36,0.04664769502053719,6,0.41379310344827586,0.45517241379310347,0.4189189189189189,0.3724137931034483,0.3697478991596639,0.406009225684682,0.031899231618015216,6,0.7125979505726341,0.7430334394904459,0.7273487261146496,0.7385713133919213,0.7040232201886639,0.7251149299516629,0.01489074933092428,2,0.40300141823111646,0.5271314630516947,0.45542568752757917,0.42520914393987846,0.4249343670689072,0.4471404159638352,0.04333486762425566,12,0.6327305605786618,0.6552945859872612,0.6348328025477707,0.6087841651213416,0.6105780859469483,0.6284440400363968,0.017238592517066914,6,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_depth': None, 'model__class_weight': 'balanced_subsample'}",400.0,3.0,10,
random_forest,randomized,1.4078014373779297,0.04840470895266044,0.2063065528869629,0.012606569840771013,,balanced_subsample,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample'}",0.7690355329949239,0.7893401015228426,0.7715736040609137,0.7786259541984732,0.8040712468193384,0.7825292879192983,0.0128669158705054,16,0.4318181818181818,0.48148148148148145,0.4444444444444444,0.46078431372549017,0.5142857142857142,0.46656282715106234,0.029085545048256684,16,0.4810126582278481,0.4875,0.5,0.5949367088607594,0.45569620253164556,0.5038291139240506,0.047789671980011085,3,0.4550898203592814,0.484472049689441,0.47058823529411764,0.5193370165745856,0.48322147651006714,0.4825417196854985,0.02123475774353208,3,0.6923849708659835,0.7417993630573249,0.7069267515923566,0.7328872047085383,0.7093042005966299,0.7166604981641667,0.01807446096139424,14,0.4010859396617223,0.5261478179956627,0.4542992292234471,0.44455129839034346,0.434658085584345,0.4521484741711041,0.04111335996252759,6,0.6611412497488447,0.6768710191082803,0.6703821656050956,0.7098887365959848,0.6737079738772878,0.6783982289870986,0.0166014670258276,3,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_depth': None, 'model__class_weight': 'balanced_subsample'}",400.0,3.0,5,
random_forest,randomized,1.1365118980407716,0.04279429086962485,0.19031195640563964,0.03797454241213059,,balanced,"{'model__n_estimators': 400, 'model__min_samples_leaf': 1, 'model__max_depth': 10, 'model__class_weight': 'balanced'}",0.7969543147208121,0.8096446700507615,0.7868020304568528,0.7837150127226463,0.8015267175572519,0.7957285491016649,0.00951617015934995,6,0.4897959183673469,0.5471698113207547,0.46153846153846156,0.44,0.5161290322580645,0.4909266446969255,0.038097036950745615,7,0.3037974683544304,0.3625,0.3,0.27848101265822783,0.20253164556962025,0.28946202531645565,0.05163055906210831,10,0.375,0.43609022556390975,0.36363636363636365,0.34108527131782945,0.2909090909090909,0.36134419028543874,0.047223367117082166,10,0.7108700020092426,0.7380971337579618,0.711624203821656,0.72708215754253,0.7042247843263727,0.7183796562915525,0.012384699362722571,12,0.3872595830661404,0.5196167766523853,0.45288035514617153,0.42924388368899585,0.4338136654901231,0.44456285280876323,0.043211463515035915,14,0.6122161944946755,0.6430334394904459,0.6054140127388535,0.5946545190679674,0.5773804724663388,0.6065397276516562,0.021710830751943463,10,"{'model__n_estimators': 400, 'model__min_samples_leaf': 3, 'model__max_depth': None, 'model__class_weight': 'balanced_subsample'}",400.0,1.0,10,
gradient_boosting,randomized,0.5132421493530274,0.058129326847462415,0.024501562118530273,0.004972800119399744,,,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",0.8020304568527918,0.817258883248731,0.8121827411167513,0.8040712468193384,0.7938931297709924,0.805887291561721,0.008136078811522368,5,0.5135135135135135,0.6428571428571429,0.6,0.5277777777777778,0.42857142857142855,0.5425439725439725,0.07404657462472215,5,0.24050632911392406,0.225,0.225,0.24050632911392406,0.0759493670886076,0.20139240506329115,0.063103709816439,15,0.3275862068965517,0.3333333333333333,0.32727272727272727,0.33043478260869563,0.12903225806451613,0.28953186163516487,0.08027981906528332,15,0.7144866385372715,0.7080015923566879,0.7139132165605094,0.7385914698056921,0.708397161976941,0.7166780158474204,0.011282717575197932,1,0.44219386497324065,0.48354449222544726,0.43689364805566533,0.4135392612102536,0.43318246783912534,0.44187074686074646,0.022977102698441807,1,0.5916817359855334,0.5965764331210192,0.593391719745223,0.5931831008626945,0.5252358300411191,0.5800137639511178,0.027435330363585364,15,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,2,0.03
gradient_boosting,randomized,0.860917043685913,0.035267496708751844,0.022843694686889647,0.0024106593509600873,,,"{'model__n_estimators': 200, 'model__max_depth': 2, 'model__learning_rate': 0.03}",0.8020304568527918,0.8197969543147208,0.817258883248731,0.8091603053435115,0.7913486005089059,0.8079190400537322,0.010383767490090602,2,0.5111111111111111,0.6363636363636364,0.6111111111111112,0.5555555555555556,0.4117647058823529,0.5451812240047533,0.0796609678488264,3,0.2911392405063291,0.2625,0.275,0.25316455696202533,0.08860759493670886,0.23408227848101265,0.07384353817435453,11,0.3709677419354839,0.37168141592920356,0.3793103448275862,0.34782608695652173,0.14583333333333334,0.3231237845964257,0.08927029205293545,9,0.7067912397026321,0.7245023885350319,0.702109872611465,0.7363541078771265,0.7004152221236798,0.714034566169987,0.014056229039908955,3,0.4284538719806563,0.5007808405220986,0.40878793702726335,0.4054745871291014,0.42345852929617467,0.4333911531910589,0.03478234215246926,7,0.6106489853325296,0.6121417197452229,0.6152070063694268,0.6011045714746432,0.5283802305893736,0.5934965027022392,0.03289744474200921,8,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,2,0.03
gradient_boosting,randomized,0.663918399810791,0.08930905436141245,0.026256036758422852,0.00701786232074694,,,"{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05}",0.8071065989847716,0.8121827411167513,0.7893401015228426,0.7964376590330788,0.7938931297709924,0.7997920460856873,0.008512629191942933,10,0.5348837209302325,0.59375,0.4594594594594595,0.48936170212765956,0.45,0.5054909765034703,0.0531260598577946,11,0.2911392405063291,0.2375,0.2125,0.2911392405063291,0.11392405063291139,0.22924050632911394,0.06528285429984178,13,0.3770491803278688,0.3392857142857143,0.2905982905982906,0.36507936507936506,0.18181818181818182,0.31076614642188416,0.07098035226711091,13,0.704098854731766,0.7181130573248407,0.7085191082802548,0.7200475691364991,0.7003144400548256,0.7102186059056372,0.007711848406354481,7,0.4336129903618845,0.4790389511954055,0.41234543169725885,0.3926296762911552,0.4223208199142172,0.4279895738919842,0.028861247550552492,11,0.6138235885071328,0.5980493630573248,0.5744028662420382,0.6073530597436104,0.5394461017495767,0.5866149958599365,0.02711147447885414,13,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,3,0.05
gradient_boosting,randomized,2.2685523509979246,0.2726464356582276,0.02510557174682617,0.0026572090654178697,,,"{'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.03}",0.8045685279187818,0.8071065989847716,0.7944162436548223,0.7888040712468194,0.7913486005089059,0.7972488084628202,0.007278788234684491,15,0.5227272727272727,0.5555555555555556,0.48717948717948717,0.46,0.43478260869565216,0.49204898483159354,0.043138217731358494,16,0.2911392405063291,0.25,0.2375,0.2911392405063291,0.12658227848101267,0.2392721518987342,0.060328475166200456,9,0.37398373983739835,0.3448275862068966,0.31932773109243695,0.35658914728682173,0.19607843137254902,0.3181613271592205,0.06357597412602428,11,0.7156118143459915,0.7170382165605095,0.6780254777070065,0.7269612190599049,0.6979762960574054,0.7071226047461635,0.017287304126062494,11,0.4402695754738283,0.4723568884874052,0.42104759761915644,0.40725003308643576,0.4097974382089441,0.4301443065751539,0.024105252816293814,9,0.6122362869198312,0.5995222929936306,0.5869028662420382,0.6025759896799161,0.5425905022978312,0.5887655876266494,0.024465959521818095,11,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,5,0.03
gradient_boosting,randomized,1.4343405723571778,0.2850196580726868,0.025191545486450195,0.007361286634280507,,,"{'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.03}",0.8096446700507615,0.8248730964467005,0.7969543147208121,0.7862595419847328,0.7913486005089059,0.8018160447423825,0.013914909939679298,8,0.5476190476190477,0.6666666666666666,0.5,0.44680851063829785,0.4117647058823529,0.514571786161273,0.08899266080168332,8,0.2911392405063291,0.275,0.2375,0.26582278481012656,0.08860759493670886,0.2316139240506329,0.0735952676421781,12,0.38016528925619836,0.3893805309734513,0.3220338983050847,0.3333333333333333,0.14583333333333334,0.3141492770402802,0.08806623372388997,12,0.7147277476391402,0.7271297770700637,0.7111066878980892,0.7176086430702249,0.6957792469563814,0.7132704205267799,0.010233754273979859,4,0.43290332801791376,0.48263879268521503,0.43230593044441146,0.38155757413446184,0.42383762107162043,0.43064864927072455,0.03214694054669637,8,0.6154108900944344,0.619984076433121,0.5884952229299363,0.5915101185197129,0.5283802305893736,0.5887561077133157,0.03267587069697531,12,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,3,0.03
gradient_boosting,randomized,1.0831984043121339,0.1650614411660355,0.021989727020263673,0.0014231104977435744,,,"{'model__n_estimators': 200, 'model__max_depth': 2, 'model__learning_rate': 0.1}",0.8121827411167513,0.8401015228426396,0.8045685279187818,0.7989821882951654,0.806615776081425,0.8124901512509526,0.014437505360891854,1,0.5581395348837209,0.7428571428571429,0.5384615384615384,0.5,0.56,0.5798916432404805,0.08429200910612758,1,0.3037974683544304,0.325,0.2625,0.3037974683544304,0.17721518987341772,0.2744620253164557,0.052678763035857085,2,0.39344262295081966,0.45217391304347826,0.35294117647058826,0.3779527559055118,0.2692307692307692,0.36914824752023345,0.05967774928862554,1,0.7161744022503516,0.7277070063694266,0.6940684713375795,0.7354269128436668,0.6770942513907925,0.7100942088383634,0.021609010782556646,8,0.42404303038160474,0.5277193680056333,0.4197343435913883,0.3824806243865391,0.41532023545864055,0.4338595203647612,0.04917123372543637,6,0.6217400040184851,0.6481687898089172,0.6025875796178344,0.6136821736676611,0.5710916713698299,0.6114540436965455,0.025165346848824117,1,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,2,0.1
gradient_boosting,randomized,1.2094836235046387,0.1818297996271689,0.02568478584289551,0.002206920139060064,,,"{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.8045685279187818,0.8147208121827412,0.7969543147208121,0.7989821882951654,0.7964376590330788,0.8023327004301158,0.006831818423112258,7,0.5227272727272727,0.6,0.5,0.5,0.48,0.5205454545454545,0.041966535270911126,7,0.2911392405063291,0.2625,0.275,0.3291139240506329,0.1518987341772152,0.2619303797468354,0.05940519950246961,5,0.37398373983739835,0.3652173913043478,0.3548387096774194,0.3969465648854962,0.23076923076923078,0.34435112729477846,0.05846470620425637,5,0.7035161744022504,0.7237261146496815,0.6740047770700637,0.700959445295493,0.6980166088849473,0.7000446240604872,0.015848583741334125,15,0.4742781874430205,0.4636085560503036,0.39259941037273804,0.3840672776561277,0.4030007281204121,0.4235108319285204,0.037728308152208824,16,0.6122362869198312,0.6089570063694267,0.6024681528662421,0.6231556881399661,0.5552487301459325,0.6004131728882797,0.023554426110038933,5,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,5,0.1
gradient_boosting,randomized,1.3716189384460449,0.23271617253608318,0.022168636322021484,0.0015174729851027654,,,"{'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.1}",0.817258883248731,0.8121827411167513,0.8020304568527918,0.7938931297709924,0.7964376590330788,0.804360574004469,0.009003578133813757,6,0.5813953488372093,0.5789473684210527,0.525,0.48214285714285715,0.4827586206896552,0.5300488390181549,0.04378211706345202,6,0.31645569620253167,0.275,0.2625,0.34177215189873417,0.17721518987341772,0.27458860759493675,0.056381500316613174,1,0.4098360655737705,0.3728813559322034,0.35,0.4,0.25925925925925924,0.35839533615304664,0.05382450162743695,2,0.6938316254771951,0.7302945859872613,0.6914410828025478,0.7186970894138514,0.6973716036442796,0.706327197465027,0.015397326580488523,12,0.43441987653676006,0.4853952323996401,0.4168251477886453,0.3730075860533474,0.4129409884161051,0.4245177662388996,0.03647085000553372,15,0.6296564195298373,0.6120222929936305,0.6009952229299363,0.6247077320003225,0.5647222446182375,0.6064207824143928,0.02312526336345182,2,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,3,0.1
gradient_boosting,randomized,2.0841699600219727,0.18640132631985332,0.01956067085266113,0.00406113492295074,,,"{'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05}",0.8096446700507615,0.8096446700507615,0.7918781725888325,0.7938931297709924,0.7938931297709924,0.799790754446468,0.00807926000017844,11,0.5416666666666666,0.5714285714285714,0.4791666666666667,0.4807692307692308,0.46153846153846156,0.5069139194139194,0.042148026579995536,10,0.3291139240506329,0.25,0.2875,0.31645569620253167,0.1518987341772152,0.26699367088607595,0.0636577672268889,3,0.4094488188976378,0.34782608695652173,0.359375,0.3816793893129771,0.22857142857142856,0.34538014474771306,0.062078248920070495,3,0.6985332529636327,0.7256369426751593,0.6841958598726114,0.7225268080303152,0.6912440538579375,0.7044273834799313,0.016705029615356946,13,0.4379816699993821,0.48875691849147784,0.43897344162112506,0.40866421523190455,0.41759958403521724,0.4383951658758213,0.027760393219399118,2,0.6296363271046815,0.6011146496815287,0.6039410828025478,0.6152342175280174,0.5536563734580343,0.600716530114962,0.025582542835100086,4,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,5,0.05
gradient_boosting,randomized,0.6210442066192627,0.015398872235228494,0.022890472412109376,0.0009293775741818455,,,"{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.03}",0.7969543147208121,0.8096446700507615,0.7918781725888325,0.7888040712468194,0.7964376590330788,0.7967437775280609,0.007117360600416453,16,0.4864864864864865,0.5925925925925926,0.47058823529411764,0.4473684210526316,0.47058823529411764,0.4935247941439892,0.0510814030833739,15,0.22784810126582278,0.2,0.2,0.21518987341772153,0.10126582278481013,0.1888607594936709,0.04502060273614565,16,0.3103448275862069,0.29906542056074764,0.2807017543859649,0.2905982905982906,0.16666666666666666,0.26947539195957537,0.05232154932270341,16,0.7104480610809725,0.7136942675159236,0.7080812101910827,0.739921793114569,0.7025921148109329,0.7149474893426961,0.013002556192743821,2,0.43170523894381135,0.4723083034317973,0.4307379900600274,0.4145943727135203,0.42659555152282164,0.43518829133439557,0.019533442068064143,3,0.5837653204741813,0.5824840764331211,0.5713375796178344,0.5741554462630009,0.5363017012013223,0.569608824797892,0.017315907811921966,16,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,3,0.03
gradient_boosting,randomized,1.439783763885498,0.18980643500202898,0.019597864151000975,0.004738441676935435,,,"{'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.05}",0.8071065989847716,0.8299492385786802,0.7893401015228426,0.7888040712468194,0.7913486005089059,0.8013097221684038,0.015828535934350473,9,0.5333333333333333,0.6857142857142857,0.4634146341463415,0.45652173913043476,0.42857142857142855,0.5135110841791647,0.0927567237780751,9,0.3037974683544304,0.3,0.2375,0.26582278481012656,0.11392405063291139,0.24420886075949366,0.06949784982016827,8,0.3870967741935484,0.41739130434782606,0.3140495867768595,0.336,0.18,0.3269075330636468,0.0820242410780498,8,0.7130399839260598,0.7244028662420382,0.6970939490445859,0.7161170684511811,0.7014835120535354,0.71042747594348,0.009922556369080817,6,0.44662791801724433,0.48372090866542944,0.4025180361345499,0.3762191978995817,0.4177636495027563,0.4253699420439124,0.03702052886710727,14,0.6185654008438819,0.632484076433121,0.5837181528662421,0.5931024752076111,0.5378537450616786,0.593144770082507,0.03267950379459858,9,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,3,0.05
gradient_boosting,randomized,1.9387754917144775,0.08150394190490254,0.013443946838378906,0.0018594052426898452,,,"{'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.1}",0.8020304568527918,0.8147208121827412,0.7918781725888325,0.7862595419847328,0.7964376590330788,0.7982653285284355,0.009728660554362117,14,0.5106382978723404,0.5813953488372093,0.47619047619047616,0.4489795918367347,0.4827586206896552,0.4999924670852832,0.045178792688457876,13,0.3037974683544304,0.3125,0.25,0.27848101265822783,0.17721518987341772,0.2643987341772152,0.048729039676595684,4,0.38095238095238093,0.4065040650406504,0.32786885245901637,0.34375,0.25925925925925924,0.34366691154226137,0.05042410421084498,6,0.6994976893711071,0.7254378980891719,0.678343949044586,0.7022091429492865,0.70228976860437,0.7015556896117043,0.014928804507653,14,0.46521886613473373,0.4837118367250769,0.4012796399985671,0.3659641052513912,0.4119510674752386,0.42562510311700147,0.04308329184884429,13,0.6153907976692787,0.6275875796178344,0.589968152866242,0.5962468757558655,0.5647222446182375,0.5987831301054916,0.021678520538305626,6,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,5,0.1
gradient_boosting,randomized,1.0863951683044433,0.06177640842819668,0.02280850410461426,0.0030591871733981688,,,"{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.03}",0.7918781725888325,0.8045685279187818,0.799492385786802,0.7989821882951654,0.7964376590330788,0.7982717867245321,0.004144533948093708,12,0.4634146341463415,0.5555555555555556,0.5128205128205128,0.5,0.47619047619047616,0.5015962357425773,0.032073128559653406,12,0.24050632911392406,0.1875,0.25,0.2911392405063291,0.12658227848101267,0.21914556962025317,0.05685203868108127,14,0.31666666666666665,0.2803738317757009,0.33613445378151263,0.368,0.2,0.30023499044477603,0.057606226928152225,14,0.7077757685352623,0.7152866242038216,0.6816480891719745,0.7234943158913166,0.707651374667419,0.7071712344939589,0.014030890774060714,10,0.4324274886871611,0.45608267812062775,0.4126005583077649,0.4234719186561061,0.40649394268655825,0.42621531729164364,0.01739235941965726,12,0.5853325296363271,0.5746417197452229,0.5947452229299364,0.6089454164315085,0.5457752156736273,0.5818880208833244,0.021288111795861004,14,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,5,0.03
gradient_boosting,randomized,0.4959256172180176,0.09000031084719093,0.026464509963989257,0.007827206082285725,,,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.1}",0.8147208121827412,0.8248730964467005,0.8020304568527918,0.8040712468193384,0.7938931297709924,0.8079177484145127,0.01076950517041302,4,0.5681818181818182,0.6486486486486487,0.5238095238095238,0.5238095238095238,0.45,0.5428899028899029,0.0650864795087182,4,0.31645569620253167,0.3,0.275,0.27848101265822783,0.11392405063291139,0.25677215189873415,0.07299298792248217,6,0.4065040650406504,0.41025641025641024,0.36065573770491804,0.36363636363636365,0.18181818181818182,0.3445741516913049,0.0839773354185084,4,0.7001808318264013,0.7245222929936306,0.7078423566878981,0.7337539305006853,0.686507296621785,0.7105613417260801,0.016891117699296933,5,0.4122203694779262,0.5274241299534558,0.42459405844509757,0.3965883019426265,0.4094812181248023,0.43406161558878165,0.0475219505777029,5,0.6280691179425357,0.6292993630573248,0.6056528662420382,0.6073933725711521,0.5394461017495767,0.6019721643125255,0.03280326918253047,3,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,2,0.1
gradient_boosting,randomized,0.8110363006591796,0.017922487107609367,0.018375205993652343,0.0037977575631461206,,,"{'model__n_estimators': 200, 'model__max_depth': 2, 'model__learning_rate': 0.05}",0.8096446700507615,0.8274111675126904,0.8045685279187818,0.8040712468193384,0.7938931297709924,0.8079177484145129,0.011006165790336107,3,0.5434782608695652,0.6764705882352942,0.5384615384615384,0.525,0.4444444444444444,0.5455709664021684,0.07461819145507308,2,0.31645569620253167,0.2875,0.2625,0.26582278481012656,0.10126582278481013,0.24670886075949366,0.07522887419241134,7,0.4,0.40350877192982454,0.35294117647058826,0.35294117647058826,0.16494845360824742,0.3348679156958497,0.08772646653837103,7,0.7009845288326302,0.7197651273885352,0.7050557324840764,0.7304684350560348,0.6921309360638555,0.7096809519650263,0.013702799246190868,9,0.4104783984165781,0.5200593743401473,0.41510575271292494,0.40187819767914845,0.42743926638322965,0.43499219790640575,0.0433276017335709,4,0.6248945147679326,0.626234076433121,0.6025875796178344,0.6026566153349996,0.5347093445134242,0.5982164261334624,0.03337268589827969,7,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",200.0,,2,0.05
gradient_boosting,randomized,0.9017619132995606,0.041995823192533296,0.016139507293701172,0.0029815636674336583,,,"{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05}",0.7944162436548223,0.8096446700507615,0.799492385786802,0.7964376590330788,0.7913486005089059,0.7982679118068741,0.006276814578671024,13,0.4782608695652174,0.5757575757575758,0.5128205128205128,0.48936170212765956,0.44,0.4992401320541931,0.044914256112845906,14,0.27848101265822783,0.2375,0.25,0.2911392405063291,0.13924050632911392,0.2392721518987342,0.05357627647623081,9,0.352,0.336283185840708,0.33613445378151263,0.36507936507936506,0.21153846153846154,0.32020709324800944,0.055399102489636795,10,0.6975286317058469,0.7105891719745223,0.6785429936305731,0.7272030960251551,0.6821333548335079,0.6991994496339211,0.018081274208998535,16,0.4163940031489359,0.4824867838158592,0.42594343226513226,0.42117959697599117,0.39410834649569504,0.4280224325403227,0.029335636358949615,10,0.6011452682338758,0.5964570063694268,0.5947452229299364,0.6073530597436104,0.5473272595339838,0.5894055633621667,0.02148837714988246,10,"{'model__n_estimators': 100, 'model__max_depth': 2, 'model__learning_rate': 0.03}",100.0,,5,0.05
